crosswalk_id,gu_code,dong_code,roadname,change_id,crossroad_code,X_cord,Y_cord,lon,lat
06-0000045674,500.0,10500.0,321-2 전,150962,,184553.2734375008,552238.249999865,126.82515131019562,37.56955506146429
06-0000045853,500.0,10500.0,309-2답,151145,,184558.0,552112.9999998668,126.82520744925722,37.56842664900135
06-0000045672,500.0,10500.0,320 전,150960,,184562.48437499962,552222.6562498673,126.825255900879,37.56941471750636
06-0000045673,500.0,10500.0,321-2 전,150961,,184563.8281250005,552246.0312495951,126.8252706193318,37.569625346731314
06-0000045861,500.0,10500.0,223-32잡,151153,,184570.85156250047,552371.874999866,126.8253474730455,37.57075930547608
06-0000045856,500.0,10500.0,321-2 전,151148,,184573.04763940602,552235.594882295,126.8253751984908,37.569531470381975
06-0000044387,500.0,10700.0,543답,113847,,184573.901778217,550976.839466381,126.82541133582674,37.558190197028004
06-0000045675,500.0,10500.0,202잡,150963,,184579.453062293,552361.0365046,126.82544506648594,37.570661795599726
06-0000045676,500.0,10500.0,202잡,150964,,184582.17954213,552381.665255817,126.8254754954118,37.57084770444366
06-0000045862,500.0,10500.0,123잡,151154,,184583.0781249993,552461.7812498672,126.82548398274156,37.57156955741091
06-0000045295,500.0,10500.0,123잡,150568,,184591.210901601,552453.571497015,126.82557621602068,37.57149572433092
06-0000045866,500.0,10500.0,123잡,151158,,184595.59407815602,552562.920355215,126.82562353524756,37.57248102092298
06-0000052135,500.0,10500.0,407-35 도,157465,2896.0,184595.7851349602,552617.1813496365,126.82562455810834,37.57296991069505
06-0000045296,500.0,10500.0,123잡,150569,,184599.944009457,552513.886519507,126.8256738056282,37.57203930325221
06-0000028784,500.0,10700.0,143전,25734,,184609.001227198,550024.4548060771,126.82582855204693,37.54960985790445
06-0000028784,500.0,10700.0,143전,28442,,184609.01899963105,550024.471279913,126.82582875282152,37.549610006629436
06-0000045291,500.0,10500.0,123잡,150564,,184610.239985118,552521.48967509,126.82579019438136,37.57210797903903
06-0000041778,500.0,10500.0,123잡,111238,2896.0,184610.8785830699,552601.413731436,126.82579574586495,37.572828098153316
06-0000028790,500.0,10700.0,116-3전,28447,,184612.105654338,550485.930849563,126.82585400896991,37.553767781402655
06-0000028790,500.0,10700.0,751-1 도,94444,5639.0,184612.11249990546,550485.8062439037,126.82585408905382,37.553766658827726
06-0000028794,500.0,10700.0,741 대,28515,,184621.27934293,550321.776510167,126.8259612672526,37.55228891397974
06-0000028794,500.0,10700.0,122-6전,28450,,184621.398118357,550321.746404251,126.82596261204179,37.552288644708476
06-0000028782,500.0,10700.0,143전,28440,,184622.507536987,550025.3653718621,126.82598137578907,37.54961828740249
06-0000036905,500.0,10500.0,407-35 도,91822,2896.0,184627.16933726493,552615.1317213618,126.82597986819437,37.57295196796044
06-0000028789,500.0,10700.0,118-5전,94446,,184635.413425128,550460.225981943,126.82611832179444,37.553536570893186
06-0000028789,500.0,10700.0,118-5전,28446,,184635.413425128,550460.225981943,126.82611832179444,37.553536570893186
06-0000028789,500.0,10700.0,384-2 답,96583,5639.0,184635.518876573,550460.478563373,126.82611950990051,37.55353884839359
06-0000028750,500.0,10700.0,117-1전,27960,,184640.109412759,550502.268728058,126.82617058642607,37.553915451659535
06-0000028750,500.0,10700.0,117-1전,94380,,184640.109412759,550502.268728058,126.82617058642607,37.553915451659535
06-0000028750,500.0,10700.0,352-3답,97188,5639.0,184640.118749908,550504.3453064102,126.82617064863777,37.553934161655654
06-0000028750,500.0,10700.0,117-1전,27959,,184640.136606698,550502.263417873,126.82617089429242,37.55391540426818
06-0000045848,500.0,10500.0,298-1답,151140,,184643.43959163802,551949.7732871571,126.82617797858593,37.566957417916434
06-0000028796,500.0,10700.0,741 대,28452,,184650.732022872,550320.363918043,126.82629460705886,37.55227667742545
06-0000028796,500.0,10700.0,122-6전,28451,,184650.79668412602,550320.91361493,126.82629532732281,37.55228163123781
06-0000045852,500.0,10500.0,299-2답,151144,7983.0,184652.54687499965,552102.7812498652,126.82627786252036,37.568336158578475
06-0000050672,500.0,10600.0,741 대,156002,,184656.17247117398,550311.233529896,126.82635636640691,37.5521945037368
06-0000028748,500.0,10600.0,386-1답,27958,,184656.31259324,550656.012972272,126.82635074448612,37.55530094731828
06-0000028748,500.0,10600.0,386-1답,94379,,184656.31259324,550656.012972272,126.82635074448612,37.55530094731828
06-0000028748,500.0,10600.0,329-3답,97187,5638.0,184656.372525807,550654.687186089,126.82635145047637,37.55528900306821
06-0000028745,500.0,10600.0,386-1답,94377,,184657.94285730305,550685.581554396,126.82636857649071,37.555567385454225
06-0000028745,500.0,10600.0,386-1답,23994,,184657.94285730305,550685.581554396,126.82636857649071,37.555567385454225
06-0000028745,500.0,10600.0,330-16 답,97186,5638.0,184659.320642729,550690.260260044,126.82638407150576,37.55560956321595
06-0000045851,500.0,10500.0,299-2답,151143,7983.0,184659.79687499988,552092.3437498654,126.826360145268,37.56824223831625
06-0000034384,500.0,10500.0,407-35 도,94381,2896.0,184660.908664389,552626.4000431179,126.82636155936615,37.573054056877645
06-0000034384,500.0,10500.0,202잡,76136,,184661.845462941,552626.02185711,126.82637217178736,37.573050665053664
06-0000045850,500.0,10500.0,299-2답,151142,7983.0,184662.02343749988,552112.0937498664,126.82638493519748,37.56842022120853
06-0000052136,500.0,10500.0,407-35 도,157466,2896.0,184662.4085501397,552627.7712908159,126.82637850931219,37.573066436665094
06-0000028770,500.0,10700.0,117-3전,28043,,184664.73576502802,550479.943027336,126.82644975060505,37.55371470846374
06-0000028770,500.0,10700.0,749-10 도,94445,5639.0,184664.9687499097,550479.9624939712,126.8264523868933,37.55371488773242
06-0000045857,500.0,10500.0,305답,151149,,184667.53924926,552226.1163426089,126.82644498632986,37.569447646805465
06-0000041371,500.0,10600.0,660전,110831,6894.0,184668.135564583,550965.993299457,126.82647807202223,37.558094046042044
06-0000045849,500.0,10500.0,299-2답,151141,7983.0,184669.3437499992,552101.5312498661,126.82646801640017,37.568325175803366
06-0000050671,500.0,10600.0,382-2 답,156001,,184670.102375676,550384.556247858,126.8265124768887,37.55285536871533
06-0000031269,500.0,10400.0,495도,55287,,184670.75082512398,551148.272890038,126.82650386275292,37.559736415841044
06-0000031269,500.0,10400.0,495도,55286,,184670.752776352,551148.294173335,126.82650388439212,37.55973660763448
06-0000031269,500.0,10400.0,495도,55284,,184670.852764507,551148.394161489,126.82650501396245,37.559737510183524
06-0000028781,500.0,10700.0,산22임,28114,,184672.65852834602,550091.628181681,126.826547521094,37.55021614661014
06-0000041374,500.0,10600.0,494도,110834,7182.0,184673.966467566,550851.004497526,126.82654646588307,37.5570581017469
06-0000045860,500.0,10500.0,305답,151152,,184674.289674654,552217.4149849811,126.82652157893801,37.56936936063063
06-0000013784,500.0,10500.0,223-61임,5928,,184674.972226447,552610.831104837,126.82652108353628,37.57291401622293
06-0000013784,500.0,10500.0,222-30도,91821,,184674.99200302895,552611.724761443,126.82652128872878,37.572922068315975
06-0000013784,500.0,10500.0,222-30도,44436,,184674.99200302895,552611.724761443,126.82652128872878,37.572922068315975
06-0000028747,500.0,10600.0,329-3답,94378,5638.0,184675.25585218894,550670.4523318671,126.82656482879769,37.555431360115506
06-0000028747,500.0,10600.0,384답,28833,,184675.777587044,550670.47598085,126.82657073292411,37.555431581864404
06-0000045859,500.0,10500.0,306-3답,151151,,184676.57052326802,552233.291105968,126.82654706504196,37.569512441044814
06-0000045796,500.0,10600.0,576답,151088,,184679.02343749985,551064.562499865,126.82659923949193,37.55898232870821
06-0000041365,500.0,10600.0,577답,110825,,184679.26941448398,551118.025769048,126.82660090712929,37.559464033072594
06-0000028742,500.0,10600.0,331-11답,94375,,184680.178216562,551053.425300004,126.82661254159369,37.558882002513656
06-0000028742,500.0,10600.0,331-11답,86070,,184680.178216562,551053.425300004,126.82661254159369,37.558882002513656
06-0000028742,500.0,10600.0,331-11답,23992,,184680.58510562198,551053.5018801821,126.82661714508528,37.558882699258334
06-0000028742,500.0,10600.0,576답,97184,,184680.762806822,551052.90140422,126.82661916880876,37.55887729196544
06-0000028798,500.0,10600.0,353-6답,28514,,184681.141618064,550404.016440865,126.82663700065916,37.55303088735928
06-0000039043,500.0,10400.0,578답,104592,5530.0,184682.22523060397,551131.291554848,126.8266340838018,37.5595836059855
06-0000041372,500.0,10600.0,809전,110832,6894.0,184683.39334907397,550947.644461435,126.82665113779707,37.55792897793315
06-0000028777,500.0,10700.0,산22임,28111,,184683.88708366,550094.314320007,126.8266745329176,37.5502405351538
06-0000045858,500.0,10500.0,228-3답,151150,,184684.09392068398,552224.64230768,126.82663240609192,37.56943464120879
06-0000031269,500.0,10400.0,580답,96584,5530.0,184684.560353482,551150.8395915,126.82666010449029,37.55975977120485
06-0000028780,500.0,10700.0,산24임,28113,,184685.427621757,550082.642618151,126.82669220990424,37.550135399372564
06-0000028743,500.0,10600.0,659답,97185,6894.0,184686.06074519802,550976.9028388311,126.82668071588364,37.55819263821722
06-0000041366,500.0,10400.0,582답,110826,,184686.50031446895,551171.222580344,126.8266816354463,37.55994345270759
06-0000028743,500.0,10600.0,331-8답,23993,,184692.041496909,551040.993909832,126.82674706720852,37.558770193656784
06-0000028743,500.0,10600.0,331-8답,94376,,184692.041496909,551040.993909832,126.82674706720852,37.558770193656784
06-0000045882,500.0,10500.0,167-3답,151174,,184693.07254777398,552374.28884574,126.82673091535574,37.570783092659155
06-0000037773,500.0,10400.0,495도,94372,,184693.61722040802,551125.889937449,126.82676312999166,37.559535127047404
06-0000037773,500.0,10400.0,495도,104594,,184693.99079163105,551125.750835696,126.82676736093588,37.55953387995411
06-0000037773,500.0,10400.0,495도,97182,,184693.99079163105,551125.750835696,126.82676736093588,37.55953387995411
06-0000039042,500.0,10400.0,586-3답,104591,,184697.130975565,551218.014306515,126.82680097699331,37.56036521935047
06-0000041369,500.0,10600.0,578답,110829,5530.0,184699.62030063305,551115.913753903,126.82683128029079,37.55944534201179
06-0000045292,500.0,10500.0,123잡,150565,,184701.161559582,552512.138785649,126.82681960391335,37.57202524267069
06-0000041373,500.0,10600.0,796전,110833,6894.0,184701.312648393,550959.739815905,126.82685369015677,37.55803825382839
06-0000039037,500.0,10400.0,598답,104586,,184703.805943222,551356.425589707,126.82687363888365,37.56161240567213
06-0000041370,500.0,10400.0,582답,110830,,184705.219966506,551166.9681126421,126.82689359247937,37.55990543108301
06-0000028741,500.0,10600.0,331-11답,94374,,184705.94529233398,551061.046874065,126.82690400943943,37.55895110026521
06-0000028741,500.0,10600.0,331-11답,23991,,184705.94529233398,551061.046874065,126.82690400943943,37.55895110026521
06-0000028741,500.0,10600.0,658답,97183,,184706.16628824,551060.2589313589,126.82690652705273,37.558944004623534
06-0000050953,500.0,10700.0,749 대,156283,,184706.961946657,550127.384148735,126.82693497059792,37.55053887544189
06-0000050673,500.0,10600.0,352-8 답,156003,,184708.256121265,550372.919798156,126.826944501137,37.55275115863736
06-0000045293,500.0,10500.0,123잡,150566,,184708.887703423,552504.4474118539,126.82690722263864,37.57195607235079
06-0000028797,500.0,10600.0,352-15답,28453,,184711.093576615,550430.6837392029,126.826975409062,37.55327165528087
06-0000045711,500.0,10400.0,598답,150999,,184711.141187338,551388.162513691,126.8269559994105,37.5618984747067
06-0000039036,500.0,10400.0,598답,104523,,184711.883291435,551380.531404596,126.82696455775276,37.56182973129303
06-0000037774,500.0,10400.0,495도,94373,,184713.117105998,551120.8211246011,126.82698393339487,37.55948978101957
06-0000037774,500.0,10400.0,495도,103336,,184713.117105998,551120.8211246011,126.82698393339487,37.55948978101957
06-0000045294,500.0,10500.0,123잡,150567,,184718.033679647,552510.511902104,126.82701062671083,37.57201086461431
06-0000041368,500.0,10600.0,580답,110828,5530.0,184719.258054748,551112.84750471,126.82705360206398,37.559418041097544
06-0000039044,500.0,10400.0,580답,104593,5530.0,184721.002053767,551131.352551084,126.82707295511524,37.55958479916468
06-0000041363,500.0,10400.0,581답,110823,,184723.039036299,551151.5366575461,126.82709558926099,37.559766690291994
06-0000028769,500.0,10600.0,390-2전,28042,,184724.46563613895,550458.101071184,126.827126169454,37.55351890541622
06-0000028778,500.0,10700.0,산21-2임,28112,,184725.52868775,550168.467107442,126.82714422706148,37.55090933831149
06-0000041367,500.0,10400.0,582답,110827,5530.0,184726.26167621106,551165.177609717,126.82713177894723,37.559889647705866
06-0000039039,500.0,10400.0,598답,104588,,184730.410040968,551367.401066575,126.82717452140194,37.56171173505751
06-0000045781,500.0,10400.0,372-16 답,151073,,184731.135659387,551527.314585669,126.82717940598306,37.563152555840304
06-0000045712,500.0,10400.0,597답,151000,,184731.289008433,551402.330812785,126.82718374282557,37.56202646403195
06-0000028768,500.0,10600.0,390-2전,28041,,184732.87889347895,550482.097073522,126.8272208830926,37.55373524727713
06-0000028753,500.0,10600.0,609-12 도,27963,,184733.94359248198,550665.892729791,126.8272291093351,37.55539125214346
06-0000028776,500.0,10700.0,산21-3임,28110,,184736.18944394,550170.721229452,126.82726482368393,37.55092982437196
06-0000039041,500.0,10400.0,597답,104590,,184737.72763633198,551398.679146294,126.82725669297967,37.56199366943564
06-0000028752,500.0,10600.0,337답,27962,,184742.799992012,550658.999932987,126.82732948294563,37.55532929510932
06-0000028767,500.0,10600.0,350-1답,28040,,184745.57694747896,550469.406238953,126.82736485105188,37.55362111383916
06-0000039038,500.0,10400.0,599답,104587,,184747.04445139895,551351.553728035,126.82736312297578,37.5615692271552
06-0000045710,500.0,10400.0,599답,150998,,184752.03663659104,551381.8810989971,126.82741899528824,37.561842557125495
06-0000045780,500.0,10400.0,367-7 답,151072,6896.0,184762.040349322,551647.22013093,126.8275267085768,37.564233407064755
06-0000045779,500.0,10400.0,279-3답,151071,6896.0,184766.09957804895,551678.536544863,126.82757200308752,37.56451563261822
06-0000045777,500.0,10500.0,301-2답,151069,7412.0,184772.27343749953,551920.1249998668,126.82763686767711,37.56669242731734
06-0000049638,500.0,10400.0,279-3답,154968,,184783.039931969,551661.243873385,126.8277641038398,37.564360106879256
06-0000045778,500.0,10500.0,288-2답,151070,7412.0,184790.05842062,551896.339248615,126.82783866886881,37.56647841336435
06-0000045776,500.0,10500.0,301-2답,151068,7412.0,184795.227583557,551939.512701769,126.8278962834368,37.56686748796667
06-0000028774,500.0,10600.0,401-6전,28047,,184795.923273289,550279.994060851,126.82793854431101,37.55191535319469
06-0000045775,500.0,10500.0,301-3답,151067,,184796.426414039,552088.932558624,126.82790675578802,37.56821376828579
06-0000028775,500.0,10600.0,401-6전,28109,,184799.476225991,550268.23082438,126.82797899578544,37.551809425709976
06-0000028772,500.0,10600.0,742 대,28045,,184809.1937499062,550292.493743951,126.82808846430551,37.552028193349564
06-0000028773,500.0,10600.0,401-6전,28046,,184810.06858496895,550276.1070384621,126.82809870371385,37.5518805645115
06-0000044386,500.0,10600.0,797답,113846,,184810.660977252,550944.668082408,126.828091571133,37.557904266919216
06-0000049639,500.0,10500.0,301답,154969,,184813.097572213,552071.249533587,126.82809582637778,37.56805472063177
06-0000045786,500.0,10500.0,302답,151078,,184814.50781249988,552211.3124998654,126.82810888917416,37.56931669937122
06-0000045774,500.0,10500.0,248-1답,151066,,184817.35142145,552103.779572234,126.82814330312651,37.56834788365853
06-0000047725,500.0,10500.0,251-7답,153055,6904.0,184821.78129569,551996.8412748453,126.82819565891272,37.567384451474034
06-0000028766,500.0,10600.0,393-2답,28039,,184825.30987233896,550460.544281807,126.82826737246546,37.553542584000894
06-0000028771,500.0,10600.0,420-2전,28044,,184826.628609011,550344.543555595,126.8282846946086,37.55249744617017
06-0000028751,500.0,10600.0,326답,27961,,184832.79572102695,550657.960010666,126.82834801012449,37.55532141055917
06-0000049640,500.0,10500.0,301-4답,154970,,184834.12440758105,552085.444633733,126.8283335396471,37.56818296361906
06-0000028765,500.0,10600.0,393-2답,28038,,184836.81091830105,550444.727292645,126.82839785652911,37.55340026312911
06-0000044385,500.0,10600.0,798답,113845,,184847.549456506,550940.138253711,126.82850915580795,37.557864060595705
06-0000045787,500.0,10500.0,156답,151079,,184848.82328394198,552498.4796809229,126.82849138625843,37.57190461554082
06-0000045773,500.0,10500.0,60-4답,151065,,184849.30440683695,552358.225892604,126.82849973011277,37.57064094919465
06-0000028764,500.0,10600.0,372-2구,28037,,184853.256866563,550457.5702169479,126.82858370988998,37.553516247440974
06-0000052139,500.0,10500.0,158답,157469,6882.0,184859.32580433926,552579.6832361273,126.82860859578231,37.57263642494611
06-0000015737,500.0,10500.0,153-2답,105619,,184862.829938444,552611.466971223,126.82864760606351,37.57292285110545
06-0000052137,500.0,10500.0,153-2답,157467,6882.0,184863.02853344992,552597.9024264149,126.82865013415731,37.57280063904856
06-0000041929,500.0,10500.0,158답,111389,6882.0,184871.41272375305,552579.3312949621,126.82874542559044,37.572633452549034
06-0000015737,500.0,10500.0,168-4답,94382,,184875.47700657696,552609.9904411361,126.82879080043374,37.5729097554164
06-0000015737,500.0,10500.0,168-4답,12245,,184875.47700657696,552609.9904411361,126.82879080043374,37.5729097554164
06-0000041267,500.0,10500.0,153-1답,110727,6882.0,184877.3441778696,552579.0487919311,126.82881257479728,37.57263100460471
06-0000015737,500.0,10500.0,168-4답,103335,,184878.48659329105,552610.412542935,126.82882486003172,37.5729136079187
06-0000052141,500.0,10500.0,153-1답,157471,6882.0,184895.1661587595,552577.197202671,126.82901435571388,37.57261461432344
06-0000041268,500.0,10500.0,153-1답,110728,6882.0,184896.24342789012,552594.5226519038,126.82902619341316,37.572770732720734
06-0000047726,500.0,10500.0,251-3구,153056,,184896.30812427198,551989.05519829,126.82903939519736,37.56731552415256
06-0000028754,500.0,10600.0,226-4답,27964,8087.0,184916.769002426,550651.768628415,126.8292984853573,37.55526700437657
06-0000045693,500.0,10600.0,227-2답,150981,8087.0,184928.294408817,550661.798160668,126.82942871539072,37.55535755833057
06-0000045694,500.0,10600.0,228-5답,150982,,184930.103356404,550754.4525216271,126.82944728516476,37.55619239775962
06-0000044384,500.0,10600.0,790답,113844,,184930.189414847,550931.396058286,126.82944462554113,37.557786648765905
06-0000045695,500.0,10600.0,840 도,150983,,184932.054399715,550791.081092583,126.82946861383843,37.55652245069813
06-0000028755,500.0,10600.0,226-4답,27966,8087.0,184934.784940431,550643.649802669,126.82950254303884,37.555194148866406
06-0000028755,500.0,10600.0,359-3 답,27965,,184935.84365588895,550642.792085688,126.82951454238884,37.55518643819168
06-0000013633,500.0,10500.0,73-3답,107573,,184938.566982518,552606.452199894,126.82950504706184,37.572878909767134
06-0000013633,500.0,10500.0,61-1답,94383,,184939.815541094,552604.562908384,126.82951921945144,37.572861907832205
06-0000013633,500.0,10500.0,61-1답,12246,,184939.815541094,552604.562908384,126.82951921945144,37.572861907832205
06-0000051201,500.0,10600.0,226-4답,156531,8087.0,184942.190232696,550649.005029612,126.82958624068966,37.55524252011188
06-0000049533,500.0,10600.0,214-14 공,154863,,184945.77344271398,550770.143404152,126.8296243079024,37.55633402763444
06-0000049642,500.0,10500.0,245-9답,154972,,184947.34958920305,552074.55917919,126.82961538289506,37.56808674319838
06-0000045696,500.0,10600.0,790-1답,150984,,184947.865157988,550908.738217923,126.82964513798456,37.55758279194584
06-0000049527,500.0,10600.0,764답,154857,,184949.51874990895,550949.381244026,126.82966301911436,37.55794900988797
06-0000049523,500.0,10600.0,743답,154853,,184954.202307512,551028.230305915,126.82971440933531,37.55865951104877
06-0000049528,500.0,10600.0,765답,154858,,184956.349402158,550948.607817514,126.82974034199795,37.557942152871426
06-0000047719,500.0,10500.0,245-3답,153049,,184956.37813492105,552080.686598542,126.8297174531113,37.56814209818635
06-0000049524,500.0,10600.0,743답,154854,,184961.504532846,551018.3201272939,126.82979725735548,37.55857034018221
06-0000049526,500.0,10600.0,743답,154856,,184963.832306867,551036.121442708,126.82982323777044,37.55873076679345
06-0000049643,500.0,10500.0,245-6답,154973,,184964.150342894,552072.748015213,126.82980559107914,37.56807069906661
06-0000049529,500.0,10600.0,765답,154859,,184967.419618303,550926.771520442,126.82986607830044,37.55774558990265
06-0000048353,500.0,10400.0,409-7답,153683,7447.0,184970.243163749,551085.565180505,126.8298947817144,37.5591763560294
06-0000049525,500.0,10600.0,743답,154855,,184970.694434111,551026.7242413961,126.82990109430523,37.55864621056621
06-0000047718,500.0,10500.0,232-4답,153048,,184972.48818251895,552208.355041087,126.82989719020142,37.56929264305013
06-0000050676,500.0,10400.0,409-1답,156006,,184975.24838638605,551181.332486816,126.82994946909288,37.56003929438615
06-0000045717,500.0,10400.0,409-6답,151005,7447.0,184975.88081056,551130.476937743,126.82995766816794,37.559581099758205
06-0000013634,500.0,10500.0,60-7답,12247,,184978.681630418,552602.365933079,126.8299592255007,37.57284274780999
06-0000045715,500.0,10400.0,408-2답,151003,,184979.843788866,551236.74120405,126.83000034550008,37.560538597908796
06-0000028763,500.0,10600.0,422-7 구,52125,,184980.328159016,550441.328074596,126.83002210727078,37.55337198569431
06-0000028763,500.0,10600.0,422-7 구,28036,,184980.329715104,550441.3688757521,126.83002212404608,37.553372353335625
06-0000028763,500.0,10600.0,422-7 구,52124,,184980.34073166,550441.3363502821,126.83002224938568,37.55337206046257
06-0000013634,500.0,10500.0,73-3답,94384,5243.0,184980.39205010363,552603.5562428096,126.82997856292988,37.57285350028022
06-0000013634,500.0,10500.0,60-7답,44438,,184982.673691532,552602.620802994,126.83000441008451,37.572845109246465
06-0000013634,500.0,10500.0,60-7답,44437,,184982.679480818,552602.610889721,126.8300044758218,37.57284502002315
06-0000049534,500.0,10600.0,214-19 공,154864,,184984.27536464305,550765.600425229,126.83006014327681,37.55629372365613
06-0000025792,500.0,10500.0,9999대,18738,,184986.192093226,552588.257329658,126.83004453219463,37.57271575298691
06-0000045716,500.0,10400.0,408-2답,151004,,184987.846829682,551225.938432651,126.83009114539159,37.5604413960916
06-0000049537,500.0,10600.0,215-5답,154867,,184988.66022643895,550656.893398788,126.8301119921083,37.55531435169918
06-0000047717,500.0,10500.0,67-5 답,153047,,184989.860115407,552345.11336529,126.83009103068531,37.5705251070373
06-0000051459,500.0,10400.0,770-8 도,156789,8079.0,184989.89374990968,551352.2685526152,126.83011172806198,37.561579654743134
06-0000045714,500.0,10400.0,408-2답,151002,,184990.31308067896,551246.3917140639,126.83011864011135,37.560625718870405
06-0000048352,500.0,10400.0,409-7답,153682,7447.0,184990.611148732,551108.280666115,126.83012483886179,37.55938135288114
06-0000036904,500.0,10500.0,60-10답,91820,,184991.02309945895,552588.7839858971,126.8300992079156,37.572720576829006
06-0000050675,500.0,10400.0,408-5답,156005,,184991.55196365,551183.7197712089,126.8301339438312,37.56006106927319
06-0000049535,500.0,10600.0,214-19 공,154865,,184991.975769993,550756.51143694,126.83014747782495,37.556211957858494
06-0000049536,500.0,10600.0,886도,154866,,184992.32552623894,550772.397273337,126.8301511112935,37.556355093913716
06-0000036904,500.0,10500.0,73-11답,105683,5243.0,184993.199668797,552588.382970376,126.83012385466829,37.572716999171966
06-0000028762,500.0,10600.0,422-1답,28035,,184993.81663359105,550448.953112519,126.83017460006893,37.553440906479395
06-0000025792,500.0,10500.0,60-10답,91819,,184994.763423575,552588.4536827371,126.83014155476715,37.57271766175477
06-0000025792,500.0,10500.0,60-10답,44435,,184994.763423575,552588.4536827371,126.83014155476715,37.57271766175477
06-0000025792,500.0,10500.0,60-10답,44434,,184994.816517498,552588.550868984,126.83014215379627,37.572718538258904
06-0000028762,500.0,10600.0,422-1답,52113,,184997.75575975105,550446.8591461739,126.83021922189116,37.55342210407776
06-0000028762,500.0,10600.0,422-1답,52112,,184997.774995007,550446.926757151,126.83021943819423,37.553422713561616
06-0000028762,500.0,10600.0,422-1답,52111,,184997.85747702,550447.073637218,126.83022036863936,37.5534240382844
06-0000045713,500.0,10400.0,408-4답,151001,,184998.469052692,551234.626409305,126.83021119051908,37.560519847095435
06-0000047715,500.0,10500.0,73-20 답,153045,,184998.54472732602,552483.097239026,126.83018651407616,37.57176847114511
06-0000028762,500.0,10600.0,422-1답,52115,,184998.655752172,550446.659145107,126.83022941117493,37.55342031672517
06-0000028762,500.0,10600.0,422-1답,52116,,184998.755740328,550446.659145107,126.83023054273883,37.553420318352146
06-0000049538,500.0,10600.0,214-20 공,154868,,184999.97921746198,550763.118168978,126.8302379210173,37.556271614355886
06-0000013044,500.0,10600.0,724-35도,25182,,185000.071709615,550411.199826445,126.83024616019242,37.55310085342547
06-0000013044,500.0,10600.0,724-35도,14159,,185000.071709615,550411.199826445,126.83024616019242,37.55310085342547
06-0000013044,500.0,10600.0,724-35도,28247,,185001.377657186,550411.536307245,126.83026093263555,37.55310390634446
06-0000051458,500.0,10400.0,422-61도,156788,8079.0,185002.180848497,551341.537157598,126.83025101543664,37.56148316567955
06-0000047716,500.0,10500.0,73-20 답,153046,,185006.06320645,552473.838641103,126.83027181072843,37.57168517438392
06-0000039040,500.0,10400.0,407-4답,104589,,185007.11698082,551365.049674659,126.83030640308468,37.561695092063324
06-0000013045,500.0,10600.0,422-5 구,14160,,185007.87318193397,550421.4384582529,126.8303342397892,37.553193229785535
06-0000013045,500.0,10600.0,422-5 구,25810,,185007.87318193397,550421.4384582529,126.8303342397892,37.553193229785535
06-0000013045,500.0,0.0,,29047,,185007.87318193397,550421.4384582529,126.8303342397892,37.553193229785535
06-0000049532,500.0,10600.0,787답,154862,,185008.95007270895,550912.0304535,126.83033640590796,37.55761345022543
06-0000030979,500.0,10600.0,422-5 구,52114,,185012.09634752106,550431.839477438,126.83038182073572,37.553287011013175
06-0000047714,500.0,10500.0,73-19 답,153044,,185015.28440813,552481.460946771,126.83037603660392,37.57175400071122
06-0000051460,500.0,10400.0,770-8 도,156790,8079.0,185017.90630587965,551349.4259493996,126.8304288382026,37.561554498884796
06-0000047723,500.0,10500.0,245-1답,153053,,185023.933395134,552066.549612478,126.83048241371107,37.56801582556118
06-0000030981,500.0,10600.0,724-46도,52122,,185028.268839882,550342.789445029,126.8305666605732,37.55248493826433
06-0000047724,500.0,10500.0,251-2답,153054,,185031.50806048198,552057.11633841,126.83056834528576,37.56793095561694
06-0000047722,500.0,10500.0,245-1답,153052,,185033.617270855,552073.869283437,126.83059187795557,37.56808193253476
06-0000027783,500.0,10600.0,724-46도,28251,,185049.37143651198,550265.438188629,126.830807050737,37.551788350368284
06-0000027783,500.0,10600.0,724-46도,61056,,185049.37143651198,550265.438188629,126.830807050737,37.551788350368284
06-0000045718,500.0,10400.0,405-5답,151006,,185049.465713577,551228.465222787,126.83078849899752,37.56046516386204
06-0000027783,500.0,10600.0,724-46도,27801,,185049.474738027,550265.3833669979,126.83080822088928,37.551787858103644
06-0000047721,500.0,10500.0,232-2답,153051,,185050.145718623,552200.741068576,126.83077638062632,37.56922530508389
06-0000011882,500.0,10600.0,724-46도,19245,,185052.711120758,550275.90219696,126.8308446319726,37.55188268463272
06-0000011882,500.0,10600.0,724-46도,28250,,185053.989620849,550276.604858352,126.830859086128,37.55188903629809
06-0000011882,500.0,10600.0,724-46도,61057,,185053.992666349,550276.593735006,126.83085912081968,37.55188893612675
06-0000011882,500.0,10600.0,724-46도,52123,,185053.992666349,550276.593735006,126.83085912081968,37.55188893612675
06-0000011882,500.0,10600.0,724-46도,28249,,185054.05357993397,550276.617525718,126.83085980967896,37.55188915146713
06-0000028760,500.0,10600.0,423-1답,52117,,185055.953312093,550421.97882815,126.83087834899948,37.553198879098744
06-0000028760,500.0,10600.0,423-1답,28033,,185055.953312093,550421.97882815,126.83087834899948,37.553198879098744
06-0000049565,500.0,10400.0,770-7 도,154895,8272.0,185057.87960999965,551627.0900095254,126.83087560924149,37.56405688040345
06-0000028761,500.0,10600.0,424-13구,28034,,185059.96171841896,550409.6433939,126.83092396300152,37.553087802534215
06-0000028761,500.0,10600.0,424-13구,52121,,185059.994634848,550411.5676373839,126.83092429634749,37.553105140387345
