NODE_ID,ARS_ID,정류소명,X좌표,Y좌표,on_bus,off_bus
110000245,11346,신도브래뉴.한전노원변전소,127.0587131,37.62852626,4.360975609756098,35.37560975609756
110000246,11347,상명고등학교.성원아파트,127.0692322,37.64977629,89.65853658536585,59.08943089430894
110000247,11348,중계1동주민센터,127.0772332,37.65199339,238.46951219512195,705.1646341463414
110000248,11349,은행사거리,127.0764226,37.6488502,235.77560975609757,141.55121951219513
110000249,11350,양지근린공원,127.0764101,37.64723442,78.39024390243902,7.146341463414634
110000250,11351,서라벌고등학교,127.0750013,37.64484116,8.792682926829269,69.9390243902439
110000251,11352,불암중학교,127.0743414,37.64666987,90.2560975609756,141.109756097561
110000252,11353,불암중학교,127.074127,37.64653754,86.54878048780488,62.073170731707314
110000253,11354,중계주공10단지.중계건영3차아파트,127.073965,37.6476658,180.43414634146342,57.84878048780488
110000254,11355,롯데우성아파트,127.0739965,37.64747745,87.8829268292683,148.7560975609756
110000255,11356,중계구민체육센터,127.0709618,37.64755681,25.068292682926828,127.8
110000256,11357,중계구민체육센터,127.0712793,37.64776837,78.15609756097561,32.770731707317076
